,bitmap_01,bitmap_02,bitmap_03,bitmap_05,bitmap_07,bitmap_08,bitmap_09,bitmap_10,bitmap_11,bitmap_12,bitmap_13,bitmap_14,bitmap_15,bitmap_16,bitmap_17,bitmap_18,bitmap_19,bitmap_20,bitmap_21,bitmap_22,bitmap_23,bitmap_24,bitmap_25
tar_168,0.0074048410383902525,0.20515762592441553,0.05779370066686261,0.016473210504829312,0.04861494679076041,0.0644622541231856,0.004459344864452123,0.014041499863113987,0.001679225451104581,0.019517978199458004,8.723630579559278e-05,0.0035167068013525144,0.0028950262591352924,0.05642326051717587,0.004596237389715208,0.00015564090375280663,0.003115141752645514,0.00029608241760073413,0.002023024679268948,0.15417149136975375,0.0021800156312708954,0.282545197083474,0.04839031146248652
tar_169,0.0058853227043502345,0.2968863902027632,0.00617367133423812,0.02058831680429042,0.06057375001775601,0.043213114515612626,0.06804100040734169,0.001516713119659929,0.0015719620327944853,0.005387224157363372,0.007026929744226117,0.02345040960121004,0.010523118204933192,0.028046352393295913,0.0028058923323887614,7.549684632719803e-05,0.0008972240652687461,0.00019511699698184664,0.003657897248993407,0.15630780819626636,0.017671784390270114,0.19322436977037777,0.046280134913290506
tar_170,0.12096313981183379,0.06633664401771132,0.029475365804643338,0.05256103098091104,0.061998008864821964,0.02337289226119536,0.0009319031493062551,0.006507320031159481,0.016727442064518063,0.020225588091115087,0.015266220398257422,0.0015575189621815286,0.004657711077311725,0.07872990305972959,0.001074989598652215,0.006560537995632898,0.003456910145001179,0.014755593223371303,0.009463672591216724,0.24166288684612727,0.011921702536726845,0.20427154716399618,0.0075214713245792125
tar_171,0.007172774796630239,0.171950291792738,0.021966229045330028,0.01963593028595796,0.052017959198970704,0.033063370298270604,0.014072340192995228,0.009702122248117725,0.003954810252497617,0.0015920399763392748,0.0044749031224761366,0.0019769096624495395,0.003701795147340131,0.06362262536400418,2.7804671719177758e-06,3.955882690840205e-05,0.002633701816817344,0.00012339440092335892,0.005237973238340429,0.11168748544814561,3.8068049405555434e-05,0.44377156210039964,0.02756137426777032
tar_172,2.20726740086165e-06,0.32842372850323426,0.016299664710125488,0.005315421386158376,0.04604732193042119,0.07758916190244917,0.021279394967520186,0.003137980743713349,0.001363851335027707,0.0070993060550539515,0.0004726225498770992,0.008749787509877257,0.0068379214166738875,0.023530654667663714,2.20726740086165e-06,4.813142271010476e-05,0.002049335856328907,0.0013146310364294737,0.002022050675877054,0.14061425537095493,0.01153446771540499,0.24815717317488603,0.04810872253481087
tar_173,0.023491394814485807,0.20312808626809095,0.13979216011022103,0.024648324580400217,0.030554715935530493,0.057329066954639796,0.008394437102375337,0.003645081964972264,0.0027988623516375225,0.01622085878360379,0.00024322273661271884,0.0011439540715156458,0.012858252130562938,0.03591597464519506,0.00043422213554294867,0.0015318653132641148,0.002105503984388201,0.00045536821767351175,0.007745743164517528,0.1258171009290018,0.002100704074521285,0.269391279164943,0.030253820566304036
tar_174,0.023384398722651176,0.20695406887000592,0.022707505084042966,0.041620181441275814,0.03146711665282608,0.09128942742203977,0.022535647453251338,0.007792787679805775,0.000808464614604635,0.02025096383593899,0.0018882493268111995,0.0068538427938589315,0.013048107612677745,0.024260099727955533,0.000990593208529904,1.1161449919507948e-05,0.0002461464344958119,0.0002599324166048663,0.0017748293775158945,0.10710662756701057,0.00033683667238162415,0.345443130907667,0.028969880728129047
tar_175,0.009138308171106462,0.2292171729068079,0.03902207281621707,0.004794305117064821,0.03750027801117917,0.08414134147158,0.011893067989231475,0.004549206741051848,0.006616691806003211,0.009855367094421906,0.003695733725845039,0.003621435521694407,0.0050209250623002265,0.0434306893648644,0.0005204708154854659,0.006623014428958255,0.00012932824775884773,0.0013372238880701081,0.0003167667422858894,0.15673198702029545,0.00018624926060666555,0.31963746611440397,0.022020897682767628
tar_176,0.030118556076882495,0.116056058961206,0.016700962158799463,0.04577101442493475,0.058470502181836026,0.04157121435447123,0.0046389945184674135,0.009934748136618666,3.844727500497534e-06,0.008399536253044312,0.0013898211842994172,0.002660816451320711,0.015109962762445264,0.07090852732167213,0.0012181738175404138,0.0004553387155279767,0.0036659897098280923,0.0020388128223820415,0.0004048474661216975,0.09050984829485195,0.0072436664275592425,0.4484310366845407,0.024297726548149587
tar_177,0.009649971256740789,0.10084334659404907,0.03183922199759649,0.04569625524173566,0.08951355812042831,0.05128116665540948,0.031235244959275116,0.011384773704192299,0.026028007956850657,0.00013143642258548653,9.821528875292601e-06,0.005785695331260464,0.006617040132432462,0.029741608594057084,9.705121487839046e-06,0.002898515595791847,0.002826919005649242,0.0016159676541680071,0.00509738252842348,0.17671736155701637,0.0002518900493404051,0.31357215888573653,0.05725295110689769
tar_178,3.731821287664705e-06,0.2802017749907609,0.016919475026219214,0.0065551043938637706,0.0454361395326074,0.05038777972906131,0.019634245074983965,0.00297639402010669,0.010344951137827473,0.012525054995044535,0.0018835622395179292,0.0038832294152164205,0.003993174488680203,0.05635046908517833,0.00012466805487400937,0.006392642136614579,0.003033270748333149,2.6084341754890695e-06,3.603541039905125e-05,0.16373035097438013,0.0013376002445026234,0.25470186594394606,0.05954587210241914
tar_179,0.0025439835158256683,0.1360536303371898,0.0036958842311307673,0.037078550843365726,0.04409641489882581,0.029322645230181424,0.02039545610471872,0.016414760938470732,0.008302598803248273,0.005166061834829907,0.010076380940488912,0.0016702137146771476,0.0037833333676676128,0.06077830245510019,1.213075117252933e-05,1.321327449210617e-05,4.3142648617334745e-06,0.00036650901910642244,0.002715742278678766,0.132591237910886,0.002865028865302243,0.4436191661329213,0.03843444028685819
tar_180,0.007085999766326447,0.2611587833145547,0.015213791930763113,0.01750389516309263,0.07360886372745162,0.03617749812267694,0.08985029881219679,0.008879136422496745,0.0032370428149649418,0.008323275846560733,0.014832701710746207,0.012001159133011193,0.0001459274206495663,0.016094807915869078,0.00828819603948728,0.003443744609291684,0.010101506674959664,0.0002770013432572686,0.0011510861401887794,0.12896164306259958,0.010594498838350796,0.21556655538657,0.05750258580393424
tar_181,0.005533309670632966,0.11452191996582745,0.006997182964585522,0.08438783904364122,0.029163258915639555,0.049471605515579886,0.005348747063707214,0.01699738974118415,0.01897893976413675,0.0165032811067236,0.021966728409674962,0.00721082942472519,0.012568664058694867,0.02296681601629748,0.003832255566510493,0.000488246051956145,0.0009551918318374164,0.004313451651946825,0.009482062680411431,0.26266913284132326,0.018482782817099783,0.14457036297811768,0.1425900019197462
tar_182,0.0002751419294141322,0.2565472944529718,0.012169561498219234,0.0016849993942105812,0.053865606915088904,0.06872328468139915,0.03199324508367339,0.0030760105656227063,0.0025953090071556078,0.008134561081350463,0.002046701956053388,0.006336876568373158,0.00854617715573421,0.030009534135673664,0.0003730647167632276,0.00927390366594737,1.1742771570299304e-05,0.0008961650108270844,8.340630695974124e-05,0.14841346245419093,0.009273084925676498,0.3191790523280856,0.02649181339503883
tar_183,0.005183999757138895,0.30619498371643816,0.0031963517461575403,0.03306222199055867,0.0807897474376385,0.04987140329492025,0.07375672773803534,0.011602138808014502,0.0009256213225908419,0.004232067340844252,0.002795453419358563,0.008855021130694331,0.0073654818822024085,0.030881151558155316,0.002809560329226059,0.00035571520059447,8.906765765573462e-05,0.0009023114441166355,0.004209136759756485,0.17162949199604963,0.0054620194951389206,0.12993057900657934,0.06589974696813507
tar_184,0.009007445952782493,0.1746734596816691,0.0027016167839279985,0.07910556539075395,0.07506180104749927,0.0493020677338169,0.05120333306503281,0.018641931536542682,0.00023093839972236505,0.010876113774159781,0.00020672480192697665,0.0031723843286980235,0.006059127417898229,0.15077928164449467,0.00022148250011123493,0.0006783396769775836,0.013288233914199117,0.00010796971882168898,0.00033843080244928895,0.15230957159308686,0.00029975747067899344,0.15286461132000984,0.0488698114447403
tar_185,0.001045829832024109,0.3302944465466024,0.00013152714691498608,0.08736254864881796,0.06735463017543017,0.02436710626734852,0.07320445841337311,0.006838460455633508,0.0033873710554440445,0.000913967748843604,0.0006321221023343932,0.0005889961186592035,0.0015750671883040955,0.03912280957228409,0.014863789874858542,0.01575366310125148,0.0012174280536298404,0.0003512131215087196,0.0017027141919582615,0.19313749430429183,0.004110651656885966,0.11400879854714437,0.0180349058764568
tar_186,0.02847193427863992,0.19634634259196002,0.01044365296618554,0.08272964164036575,0.1125273068219033,0.028952300226311765,0.004130679817318473,0.012768881763506906,0.014257276869411556,0.012397737104415687,0.016501405744305354,0.005417329226122664,0.009442197799106575,0.01725255053529136,0.0028791515070623725,0.019893898185783562,0.0007176441918491841,0.0032406606941322038,3.9349843365099564e-05,0.31931423572647794,0.013869193270548506,0.08311066548156287,0.0052959637143733754
tar_188,0.016487402952221356,0.12732407764926842,0.004968248009740884,0.03352723053030792,0.11217620389509063,0.08482379233012952,0.011741879502231023,0.006089145215420337,0.03193807715627052,0.03604511210729718,0.007868984711573096,0.06237764732749939,0.004502789175943814,0.008227159429330567,0.0013730391412897257,0.022696729928718497,0.0003422400264972562,0.08004937448832335,0.04001803606361572,0.1270903279703677,0.006621178000433122,0.12305256149190878,0.050658762896521235
tar_190,0.021355784817575652,0.33566236588987086,0.0003107274741912182,0.052980088189601184,0.02835569552379443,0.04537238329942641,0.06850196748238965,8.570532305487767e-05,0.0005113266837295479,0.0009664958603915052,0.00446151148834355,0.012965095944871595,0.0036739486744266085,0.04134727526710816,0.00013847632710818118,0.002213644424464906,0.0017165815941983281,0.00035378707924723664,0.004652933095184827,0.1672812101442604,0.033262423448053795,0.11028340695183225,0.06354716501687484
tar_0,0.011310885941027686,0.23670126217126733,0.07303710783229671,0.02416764088045329,0.05501139867873996,0.08539342022219353,0.0036327039686608006,0.000874668975121939,0.0021187948721394807,0.0030359177941556297,0.015131708561190563,0.008670207626444354,0.003272093555663103,0.04753323830944005,0.00881342845617776,6.317298989628327e-05,0.0045007244668043775,0.014936047815097364,0.013020608695271262,0.17522179735866986,0.0023634651434905267,0.15791305561608354,0.05327665006971468
tar_1,0.0005913669515609091,0.2340151851582069,0.010506011615221562,0.05005869870938628,0.09462409627421285,0.0389399274346908,0.02653095374540371,0.0033775872564294545,0.022810586850982938,0.002545095172263538,0.017420667098506735,0.018639526369221397,0.014614962434100794,0.009150674901107565,0.0006650216318290821,0.0012596385512869718,0.01904955687191644,0.010813570735936237,0.04386701060366601,0.22656994561813823,0.005160129777624771,0.10927820917779889,0.039511577060507945
tar_2,0.032663045486009394,0.16008023323818912,0.07674298775075301,0.04921256431119893,0.046784052846101695,0.12489154678434154,0.0028079276690948134,0.004144015534572549,0.007705481507428625,0.021335752582130243,0.000994290813463269,0.004802940147214075,0.007770882351330039,0.02511014986854991,0.002082788253284676,0.00547210624377271,0.007963204459744563,0.002344333960497893,0.008093951466957076,0.13706018220589924,0.002793214245762639,0.2091067141662313,0.060037634107472655
tar_3,0.02397953070519222,0.20264276918318688,0.07039592557927102,0.03721344092717324,0.03944615087841272,0.05409126930244313,0.013356136951074241,0.0069491994657273366,0.011345684706335795,0.03235418240269779,0.0008073901258216191,0.000935905558492513,0.0018076011540996463,0.022868927415945605,0.001381647302348554,0.003481447644356801,0.00064893999016417,0.002930776144931521,0.003911609796682889,0.13732034268734186,0.0045914271993789425,0.2683685272648545,0.05917116761406689
tar_4,0.012419688803028099,0.15211292372386953,0.07302378018752684,0.057289200000850325,0.061846741213990516,0.06816352187288287,0.00392245387815724,0.004834673629669967,0.01024775360024398,0.009372154420314825,0.00011976497192394167,0.0018569174513698489,0.004012216047256058,0.02637343447489324,0.0023173206728193344,0.0019803218947956783,0.012679923978518373,0.0026083198679863395,0.0022736937796859202,0.12050224229316114,0.011179684814076787,0.29667726750903556,0.06418600091394376
tar_5,0.017606731130088777,0.14507999617866568,0.08259105468589252,0.03761823157671182,0.062127771418487694,0.14314223803402262,0.0034788113630677877,0.004738436770147438,0.0012556042386560912,0.0116955463801061,0.003890937119061791,0.004766634820144925,0.005334955242770141,0.02669728616442101,0.003207991929490031,0.016627273582425058,0.0007995287607815976,0.0036108517555561064,0.016888050927658247,0.15553189687285304,0.004572382658523545,0.19553657536963195,0.05320121302083609
tar_6,0.030404068507813766,0.1569415507241193,0.05715879635957635,0.06188288291830949,0.07764770766337649,0.0774203383762945,3.0406016170585826e-05,0.004418032250185855,0.023323165539754914,0.03585354626973282,0.0017947413875687092,0.004833343714220098,0.001453864514384737,0.029907181188237396,0.0022235214641666483,0.0003818138345854818,0.0004814939165141941,0.0021744639858324233,0.004456403180175453,0.09403115209076639,0.002777879263381324,0.2653042092343987,0.06509943760043443
tar_71,0.046976601804626775,0.14932761752003212,0.018537706474611573,0.045275954351026174,0.06887519243014426,0.02693076015484329,0.008925183788530864,0.02744634779698878,0.013856419293931539,0.015876567122020943,0.020018831639402605,0.0016999375115246008,0.011685395824649301,0.016020015899052054,0.005466838145039127,0.013608679152080928,0.009320009433528604,0.017287952948021344,0.005519612702946356,0.16601603760033556,0.02727402367180739,0.22246359199608132,0.06159072273877448
tar_72,0.01583487417925988,0.27195726385040075,0.05904699313701929,0.020473258478050902,0.05036890887418352,0.047100028467088974,0.03633249301286266,0.006281825482627474,0.002039624240157947,0.007464190444642315,0.004645899092522905,0.016150798687083523,0.006927425210366516,0.04670599154304603,0.005723192958249513,0.00161464201712464,0.008255060870821129,0.00728102602976133,0.013913741714547305,0.16014274795410252,0.005016347106674564,0.15783246497230713,0.04889120167709901
tar_73,0.016705211138341634,0.19087640004001288,0.016111641602098794,0.03401290633080437,0.08261126616812334,0.0786000740574359,0.005108855723090134,0.00950801411004527,0.009682504953195874,0.005850128659010612,0.0018438605149614438,0.012276355305832097,0.006759459875453614,0.024429657762967134,0.008222494060612453,0.008384875381251218,0.015899372358225257,0.00875495352298308,0.020486219616592104,0.12492890943554805,0.009006590164692957,0.2550472120894145,0.054893037129307314
tar_74,0.027643815783140534,0.18136634743379915,0.020537525482666106,0.05656866786121476,0.07064059954448434,0.04949801983575243,0.0089752117225264,0.02028912762617734,0.0022543068101874915,0.0033949522686353836,9.611152030095376e-05,0.005607732608247568,0.0038389544949523507,0.04233057909293408,0.002168868847409941,0.002558468890701275,0.0010975300543565644,0.0039253343459770785,0.007129220714609133,0.13934847922198845,0.007282310964159174,0.308493711823878,0.034954123051901466
tar_75,0.02651207726051957,0.14626358537079934,0.029108839011949345,0.04259549926080012,0.07458049783831253,0.057782632557142305,0.006949077466876408,0.015078807457252978,0.0069051414013955965,0.015888689423018264,0.00253533638012457,0.0042545237999853545,0.007531934852203935,0.05029814882242221,0.003323309869814327,0.005033251994386648,0.011391017753625932,0.011339680281007881,0.017603225751016326,0.16177028612009028,0.002332434218576631,0.2669066065304869,0.03401539657819271
tar_76,0.020107349102608713,0.14309427006300596,0.06185279553428278,0.04930007994225501,0.06541526811486567,0.07505600393463523,0.005444893039281481,0.003796951005095793,0.005995007378585179,0.01151166882780749,0.0072468550213611845,0.004675047451659328,0.00544745275833119,0.045703393064135976,0.004181802179956955,0.0021915142604453045,0.002374459112015435,0.0015115850020250051,0.009676045686256941,0.1486919476177144,0.011445953431548783,0.2634458361211915,0.051833821350934686
tar_77,0.02520530413772258,0.14584659791960283,0.08701557103152986,0.043627283891128084,0.0631027835135551,0.07521170760052547,0.006130105019884568,0.0025700737130208806,0.006793087278796682,0.019814869738078514,0.0006365922752627756,0.004692640011419662,0.003157602806221233,0.04911804424798131,0.0016404663316857183,0.0023517117691205184,0.0037846318927297895,0.0023242051113775823,0.007048115085829018,0.13084029854078277,0.010002549529974225,0.26667761098740683,0.04240814756636419
tar_78,0.022715920718468015,0.13896434954169132,0.06749017954330098,0.04530331198285588,0.06786882230783009,0.08156965351213785,0.006812357275165474,0.003766444462073429,0.005156256110038515,0.013041117708417678,0.0019427721072090836,0.002588070441717608,0.0017074415665274808,0.050072586788906845,0.0015746037508637474,0.0023338924925003167,0.0048067105263483335,0.0020734578015591,0.0056119288594989655,0.14021566751260828,0.004259147001389865,0.27828524168818203,0.051840066300709094
tar_79,0.02009959053879355,0.1548674200132024,0.06336414681869183,0.038711063043572705,0.05771730831432974,0.07450285540519233,0.008490669646057472,0.002264098854110421,0.013480284694189278,0.012051901811132304,0.0023054802297529124,0.0022085723376883697,0.003699980156106152,0.043040727564376255,0.003912802204996628,0.001743762030532393,0.003932975879646892,0.002336197448048696,0.005227580839856614,0.14431827305553727,0.011807563479125966,0.27367630257122433,0.0562404430638356
tar_80,0.0004153066554082456,0.06698934915417956,0.0034493478234193116,0.0044828029184406796,0.01663554501177133,0.011830547495395088,0.01118353098627578,0.0029502065653227998,0.0021968228723643077,0.004011500624454914,0.0021338226652081477,0.0058709159783514675,0.0018150763876527707,0.0033399516342313366,0.0008108633549329819,0.0010138107554096749,0.0013094132686350185,0.0011423597248119565,0.009589881456620283,0.06040040116073194,0.005595707735055982,0.04015757534563179,0.7426752604256946
tar_81,0.027353718293660453,0.11953254845260981,0.006882865300632893,0.06855037808764981,0.0775211017724113,0.009269472928540586,0.019691527491788513,0.009061053488619407,0.004780453901260685,0.04862739341394363,0.004596201644282213,0.014192810518436412,0.00701039605667784,0.012928468752062102,0.00663141321185805,0.013961241993715264,0.020677525036285196,0.006678729178052923,0.028678353568838404,0.18118011363273318,0.011848914962658524,0.09350498808157635,0.2068403302317064
tar_82,0.05670128401201401,0.17083745381453552,0.07216740758479356,0.03499410893578406,0.06272857233268014,0.06533608456119352,0.006183608316215932,0.007656410219429478,0.002775980250300695,0.006101873049817862,0.00207722807759256,0.004599094920700277,0.003065910315463111,0.031079792079121704,0.0023968537149791917,0.004355997736176431,0.0026239640569703806,0.0030425109319325546,0.016774089534413957,0.16165953708788275,0.015742199173628384,0.25321008356622704,0.013889955728146677
tar_83,0.024264536943366655,0.16493566049570543,0.03741423888449024,0.03636926585471376,0.08252659204733787,0.08076525870652902,0.002302116838945406,0.005976835601238765,0.0028502913305407185,0.00467770826938894,0.005620303630411411,0.00942450968081407,0.005279742824108582,0.0358567073980425,0.006174935821286593,0.005452515895679757,0.0007404444445283937,0.002874692200399582,0.014327459518513164,0.17308469097022733,0.021811513099860246,0.24969191969639482,0.02757805984747655
tar_84,0.01444088077962339,0.3153643830173325,0.005585507713628501,0.01945215541607518,0.09621235839102732,0.030568392938764108,0.020217442521417304,0.006493849933647705,0.0033268381721386626,0.006721534024919512,0.0005939966804831472,0.0029298450103845955,0.0056210236760396845,0.012816705557623173,0.0018118241582608147,0.009235784809300792,0.007734475166965068,0.007237399533721448,0.006481341450224039,0.19980841166393565,0.0133326645160718,0.04257196869299943,0.1714412161754163
tar_85,0.01547169370122206,0.325603953999744,0.0062241407744816546,0.027283831356762975,0.11407808966521535,0.026841771508104347,0.0427966964399184,0.0006231237379533948,0.0009244723207488695,0.006393093013032781,0.005200251791132222,0.01151443097644398,0.016022505948167367,0.009552740675259352,0.008287296682669228,0.003248118167726235,0.005775210617507761,0.0054048996097630425,0.0077413496497200866,0.19573596668595195,0.017623434412979512,0.027959614714789874,0.11969331355070552
tar_86,0.0014728154074097242,0.2511364076237106,0.05206420497984851,0.026814912020911838,0.07809356284937355,0.0838978143195661,0.03421354146927803,0.0001443208071665834,0.015236721996676774,0.0008711054764404051,0.006926591245610502,0.006213437430866188,0.013866195139342407,0.04460838914641345,0.0024593898040167084,0.0036307430884387143,0.011204533325245162,0.0047323327295160185,0.01655085319731802,0.1310773975037029,0.0018996953256637241,0.14527087208171355,0.06761416303177072
tar_87,0.018020521697974114,0.1974210724573081,0.02866115572797599,0.031850192214377814,0.1241146407577492,0.044444862164307666,0.01335939280343517,0.014602721333718609,0.011992114029141082,0.015090434046908754,0.010894148314327988,0.00388575174456054,0.005501707720971807,0.01816603930928281,0.0069769883698808394,0.019724580611635806,0.01408031805061066,0.02643217603065788,0.04145699253783713,0.2232978549154635,0.008710600878744037,0.06947486173624709,0.051840872546883306
tar_88,0.01680062862840809,0.34826460225151323,0.007493273360933876,0.02450711794801195,0.0862348718388751,0.0756732781012872,0.0383255723480383,0.0023662433623008773,0.002787272817370989,0.015690636758061302,0.006579759119074362,0.014017274605154699,0.005037217570530472,0.01986007888234783,0.007053013267333941,0.0018264393515504546,0.004663861929165538,0.01145854118529521,0.000416570628115027,0.1851617916307717,0.02057511012232294,0.06365215672448137,0.04155468756905542
tar_89,0.03223835246438569,0.207100340749935,0.051562444325518236,0.024249188145642225,0.03766179741539899,0.0997060194324081,0.002352768772053647,0.00623649993827803,0.01210608741628257,0.018695064070012556,0.019824812182387592,0.011379199352391426,0.0015554537698494525,0.013345762409577593,0.002497596904904243,0.007743346253478646,0.004894127865360088,0.012090115424414901,0.01177578505259472,0.16506045148102347,0.010155245226911913,0.1750542780790312,0.07271526326815961
tar_90,0.01913622042037005,0.18202592627775388,0.01710432169768261,0.03202229262362211,0.07730751500407804,0.05796354012033842,0.003056151485531498,0.027947172881169918,0.017232974213004456,0.002850732667832877,0.0007369839562151178,0.0064626691411140075,0.0026917106958487553,0.04787797304712214,0.005008226413475131,0.006058553881986583,0.0025902432054939945,0.0021745954021984352,0.006969199673591734,0.13367514754247922,0.0077111648047023,0.26819679325408624,0.0731998915903024
tar_91,0.007467639045023983,0.35682254085416654,0.004464765870610234,0.01797265127107826,0.09895191801290014,0.033964417621087976,0.03503006548652554,0.003901019569802697,0.0013649913713095257,0.008916665089258098,0.001554432139743244,0.005475631040226629,0.006350934883517061,0.009123204375781497,0.0032518998672752585,0.019531260820101162,0.002069589292331046,0.008977108049602887,0.003441029029196436,0.1928739318961426,0.01968134946422383,0.0756220277576778,0.0831909271924175
